1393228800,58.3500,58.5300,58.2900,58.3000,51000
1393228861,58.4000,58.4200,58.3600,58.3600,2000
1393228928,58.4300,58.4300,58.3400,58.3700,2200
1393228982,58.3200,58.4100,58.2900,58.3700,7100
1393229040,58.3000,58.3500,58.2800,58.3400,12000
1393229121,58.2600,58.3300,58.2500,58.3300,10500
1393229171,58.2200,58.2900,58.2200,58.2600,9300
1393229228,58.2200,58.2200,58.2200,58.2200,100
1393229285,58.3500,58.3700,58.3400,58.3700,2900
1393229362,58.2500,58.3600,58.2500,58.3600,12100
1393229439,58.2900,58.2900,58.2900,58.2900,4900
1393229472,58.4000,58.4000,58.3500,58.3500,5800
1393229557,58.3000,58.3000,58.2900,58.2900,8800
1393229607,58.3100,58.3500,58.3100,58.3500,2500
1393229667,58.3700,58.4000,58.3200,58.3200,2900
1393229723,58.3700,58.3700,58.3700,58.3700,1300
1393229801,58.2400,58.2400,58.2400,58.2400,4500
1393229823,58.3000,58.3400,58.2500,58.2500,5700
1393229894,58.2900,58.3000,58.2900,58.3000,100
1393229974,58.2800,58.3000,58.2800,58.3000,600
1393230012,58.2800,58.3000,58.2800,58.3000,900
1393230079,58.3000,58.3100,58.3000,58.3100,2800
1393230122,58.2100,58.2600,58.1900,58.2600,6700
1393230187,58.2500,58.2500,58.2100,58.2100,200
1393230251,58.2500,58.2600,58.2400,58.2600,3800
1393230334,58.2600,58.2600,58.2600,58.2600,200
1393230388,58.1600,58.1800,58.1600,58.1800,9000
1393230426,58.1700,58.2000,58.1700,58.2000,800
1393230503,58.2000,58.2000,58.1700,58.1900,8500
1393230546,58.2900,58.2900,58.2000,58.2000,4300
1393230624,58.2800,58.2800,58.2800,58.2800,1400
1393230726,58.3700,58.4100,58.3300,58.4100,13200
1393230861,58.3500,58.3500,58.3500,58.3500,9200
1393230921,58.4100,58.4100,58.4000,58.4000,3200
1393230961,58.4800,58.5100,58.4600,58.4600,16000
1393231033,58.4200,58.4900,58.4200,58.4900,6600
1393231093,58.4700,58.4700,58.4000,58.4000,3600
1393231170,58.4400,58.4600,58.4300,58.4600,2500
1393231207,58.4300,58.4500,58.4300,58.4300,5000
1393231262,58.4800,58.4900,58.4500,58.4500,5000
1393231325,58.4600,58.4800,58.4600,58.4600,3200
1393231401,58.4900,58.4900,58.4700,58.4700,600
1393231445,58.4600,58.4600,58.4600,58.4600,4600
1393231500,58.4900,58.4900,58.4600,58.4600,1300
1393231603,58.4700,58.4700,58.4700,58.4700,0
1393231631,58.5000,58.5000,58.4200,58.4700,6600
1393231693,58.4900,58.5100,58.4800,58.4800,1200
1393231741,58.5400,58.5800,58.5400,58.5500,2400
1393231801,58.5000,58.5200,58.5000,58.5200,1500
1393231870,58.5000,58.5000,58.5000,58.5000,800
1393231938,58.6100,58.6100,58.5500,58.5500,4600
1393231980,58.5500,58.6200,58.5500,58.6100,2400
1393232049,58.5400,58.5900,58.5400,58.5600,1500
1393232189,58.5200,58.5200,58.5200,58.5200,800
1393232233,58.5500,58.5500,58.5000,58.5200,1400
1393232297,58.5200,58.5600,58.5000,58.5000,1700
1393232340,58.5500,58.5800,58.5500,58.5800,5200
1393232401,58.5800,58.6100,58.5500,58.5500,9500
1393232528,58.6900,58.7200,58.6500,58.6500,17800
1393232583,58.7100,58.7200,58.6900,58.7200,4300
1393232643,58.6600,58.7200,58.6600,58.7200,2000
1393232712,58.6900,58.6900,58.6900,58.6900,1200
1393232770,58.6700,58.6900,58.6500,58.6500,9700
1393232833,58.6500,58.6800,58.6500,58.6700,6800
1393232888,58.6500,58.6700,58.6500,58.6600,3100
1393232940,58.6100,58.6600,58.6100,58.6200,4400
1393233000,58.6600,58.6600,58.6300,58.6300,2000
1393233063,58.6800,58.6800,58.6200,58.6200,3800
1393233129,58.6900,58.7200,58.6900,58.7000,7100
1393233190,58.6800,58.6800,58.6800,58.6800,1100
1393233273,58.7200,58.7200,58.7200,58.7200,2000
1393233307,58.7900,58.7900,58.7000,58.7000,11900
1393233377,58.8100,58.8100,58.7800,58.7800,25500
1393233462,58.7900,58.8100,58.7900,58.8100,3500
1393233582,58.7800,58.8200,58.7800,58.8200,1100
1393233633,58.8900,58.8900,58.8800,58.8800,22300
1393233671,58.8900,58.9000,58.8700,58.8800,14600
1393233774,58.8600,58.8600,58.8600,58.8600,6400
1393233814,58.8800,58.8800,58.8500,58.8500,600
1393233855,58.8800,58.8800,58.8500,58.8500,1500
1393233958,58.8700,58.8900,58.8700,58.8900,1100
1393233966,58.9200,58.9200,58.9000,58.9000,1200
1393234055,58.9000,58.9000,58.9000,58.9000,700
1393234128,58.9000,58.9000,58.9000,58.9000,200
1393234162,58.9100,58.9200,58.9100,58.9200,400
1393234233,58.9100,58.9100,58.9100,58.9100,100
1393234266,58.8900,58.8900,58.8900,58.8900,1800
1393234337,58.8900,58.9100,58.8900,58.9100,4000
1393234398,58.9000,58.9000,58.9000,58.9000,0
1393234462,58.8600,58.8900,58.8600,58.8900,0
1393234508,58.8700,58.8700,58.8400,58.8400,10800
1393234574,58.8700,58.8700,58.8600,58.8700,2100
1393234630,58.8700,58.8800,58.8300,58.8400,9100
1393234706,58.8400,58.8500,58.8400,58.8500,700
1393234758,58.8400,58.8400,58.8400,58.8400,1300
1393234849,58.8600,58.8600,58.8600,58.8600,1700
1393234874,58.8300,58.8600,58.8300,58.8500,2800
1393234924,58.8200,58.8300,58.8100,58.8300,5900
1393234994,58.8700,58.8700,58.8100,58.8200,4400
1393235047,58.8700,58.9000,58.8700,58.8700,5600
1393235101,58.8300,58.8900,58.8300,58.8700,2000
1393235185,58.8600,58.8600,58.8400,58.8400,9800
1393235263,58.8400,58.8500,58.8100,58.8500,7500
1393235294,58.8400,58.8500,58.8300,58.8500,2000
1393235347,58.8500,58.8500,58.8200,58.8200,1900
1393235417,58.8300,58.8600,58.8300,58.8600,2200
1393235472,58.8300,58.8300,58.8300,58.8300,1800
1393235547,58.8100,58.8100,58.7900,58.8100,1100
1393235622,58.8300,58.8300,58.8300,58.8300,2100
1393235640,58.8500,58.8500,58.8300,58.8300,4100
1393235704,58.8300,58.8300,58.8200,58.8300,2300
1393235764,58.8300,58.8400,58.8200,58.8400,8900
1393235821,58.7300,58.8200,58.7300,58.8200,16100
1393235899,58.7300,58.7300,58.7100,58.7300,13900
1393235943,58.7200,58.7200,58.7200,58.7200,800
1393236009,58.6200,58.7200,58.6200,58.7200,9900
1393236065,58.5600,58.6600,58.5600,58.6300,25900
1393236166,58.5300,58.5300,58.5300,58.5300,12600
1393236184,58.6000,58.6000,58.5200,58.5200,12300
1393236253,58.6500,58.6500,58.6000,58.6000,7800
1393236302,58.5800,58.6300,58.5800,58.6300,5400
1393236361,58.5500,58.5700,58.5200,58.5700,6400
1393236448,58.5800,58.5800,58.5600,58.5600,500
1393236514,58.5000,58.5200,58.5000,58.5200,5800
1393236541,58.5200,58.5400,58.5200,58.5400,7100
1393236644,58.5000,58.5000,58.5000,58.5000,0
1393236660,58.5500,58.5500,58.5100,58.5100,2100
1393236732,58.5500,58.5800,58.5500,58.5700,4900
1393236780,58.5200,58.5300,58.5200,58.5300,500
1393236850,58.5000,58.5000,58.5000,58.5000,1900
1393236941,58.4700,58.4900,58.4700,58.4900,1900
1393236963,58.4900,58.5000,58.4900,58.5000,1600
1393237029,58.4900,58.4900,58.4700,58.4800,7900
1393237126,58.5000,58.5000,58.4600,58.4600,3100
1393237160,58.5400,58.5500,58.5300,58.5300,4600
1393237200,58.5200,58.5300,58.5200,58.5300,3700
1393237262,58.5200,58.5200,58.5200,58.5200,200
1393237363,58.5200,58.5200,58.5200,58.5200,0
1393237383,58.5300,58.5500,58.5200,58.5200,2500
1393237472,58.4900,58.5200,58.4900,58.5200,3000
1393237528,58.4800,58.4900,58.4800,58.4900,1400
1393237563,58.5500,58.5500,58.5100,58.5200,4100
1393237624,58.5600,58.6000,58.5600,58.5700,5000
1393237682,58.5900,58.6100,58.5800,58.6000,8600
1393237751,58.6100,58.6200,58.5900,58.6200,1700
1393237823,58.6200,58.6300,58.6200,58.6200,5100
1393237873,58.6000,58.6200,58.6000,58.6200,2200
1393237947,58.6200,58.6200,58.6000,58.6000,1000
1393237989,58.6400,58.6400,58.6200,58.6200,1600
1393238044,58.6400,58.6500,58.6400,58.6500,2900
1393238100,58.6500,58.6500,58.6300,58.6500,1600
1393238167,58.6600,58.6800,58.6500,58.6500,2500
1393238241,58.6500,58.6500,58.6500,58.6500,0
1393238297,58.6500,58.6500,58.6500,58.6500,0
1393238371,58.6600,58.6600,58.6600,58.6600,0
1393238411,58.6500,58.6600,58.6400,58.6600,1000
1393238465,58.6700,58.6700,58.6400,58.6700,2700
1393238540,58.6400,58.6500,58.6400,58.6500,1000
1393238594,58.6200,58.6700,58.6200,58.6700,5900
1393238643,58.6500,58.6600,58.6300,58.6300,3600
1393238710,58.6500,58.6600,58.6500,58.6600,1200
1393238761,58.6700,58.6800,58.6600,58.6600,2000
1393238820,58.7100,58.7100,58.6900,58.6900,1400
1393238884,58.7100,58.7200,58.7000,58.7100,3700
1393238947,58.7400,58.7500,58.7200,58.7200,6300
1393239000,58.7500,58.7500,58.7400,58.7500,1900
1393239111,58.7200,58.7400,58.7200,58.7300,4100
1393239132,58.7200,58.7200,58.7100,58.7100,1000
1393239184,58.7600,58.7700,58.7300,58.7300,2700
1393239250,58.7300,58.7400,58.7200,58.7400,2500
1393239307,58.7100,58.7300,58.7100,58.7300,2100
1393239406,58.7000,58.7000,58.7000,58.7000,800
1393239422,58.6600,58.6900,58.6600,58.6900,1900
1393239518,58.6800,58.6800,58.6500,58.6600,1900
1393239554,58.7000,58.7000,58.6900,58.6900,3800
1393239600,58.7200,58.7300,58.7000,58.7000,4600
1393239678,58.7100,58.7300,58.7100,58.7300,1300
1393239726,58.6800,58.6800,58.6800,58.6800,400
1393239809,58.6600,58.6600,58.6500,58.6600,6500
1393239877,58.7000,58.7000,58.6900,58.6900,6100
1393239906,58.6800,58.6900,58.6800,58.6900,600
1393239982,58.6600,58.6600,58.6300,58.6500,5800
1393240040,58.6600,58.6600,58.6600,58.6600,600
1393240097,58.6500,58.6500,58.6400,58.6500,3300
1393240193,58.6400,58.6400,58.6400,58.6400,100
1393240250,58.6600,58.6600,58.6600,58.6600,600
1393240300,58.6600,58.6700,58.6600,58.6700,800
1393240332,58.6800,58.6800,58.6600,58.6600,600
1393240382,58.7100,58.7100,58.6900,58.6900,1600
1393240457,58.6900,58.7000,58.6900,58.7000,800
1393240536,58.6900,58.6900,58.6900,58.6900,400
1393240625,58.7200,58.7200,58.6800,58.6800,4800
1393240702,58.7800,58.7800,58.7300,58.7300,18500
1393240745,58.8000,58.8000,58.7800,58.7800,18900
1393240811,58.8100,58.8300,58.8100,58.8100,3300
1393240868,58.7800,58.8000,58.7700,58.8000,4000
1393240933,58.7300,58.7600,58.7300,58.7600,3200
1393240988,58.7000,58.7300,58.7000,58.7300,2200
1393241059,58.7600,58.7600,58.7200,58.7200,4200
1393241110,58.7500,58.7800,58.7500,58.7800,600
1393241303,58.7700,58.7700,58.7400,58.7500,4100
1393241382,58.7700,58.7700,58.7700,58.7700,600
1393241439,58.7300,58.7700,58.7300,58.7700,5000
1393241484,58.7500,58.7500,58.7200,58.7200,4800
1393241599,58.7300,58.7400,58.7300,58.7400,1300
1393241698,58.7500,58.7500,58.7500,58.7500,1000
1393241710,58.7900,58.7900,58.7600,58.7600,4000
1393241797,58.7700,58.7800,58.7700,58.7800,2900
1393241883,58.8200,58.8200,58.7600,58.7700,4000
1393241970,58.8000,58.8100,58.8000,58.8100,4500
1393242015,58.7600,58.8000,58.7600,58.7900,1800
1393242065,58.7600,58.7600,58.7600,58.7600,0
1393242121,58.7400,58.7800,58.7400,58.7600,1300
