20130226,4.1200,4.2100,4.1000,4.2100,3887700
20130227,4.1000,4.1800,4.0800,4.1300,3585200
20130228,4.1900,4.2000,4.0800,4.1100,6375200
20130301,4.1600,4.2000,4.1100,4.1800,4373700
20130304,3.8000,4.0600,3.7500,4.0600,9978800
20130305,3.8500,3.8900,3.7900,3.8000,4384800
20130306,3.8700,3.8800,3.8200,3.8600,4398200
20130307,3.8600,3.9300,3.8100,3.8800,4428300
20130308,3.8400,3.8800,3.8300,3.8600,2235500
20130311,3.8500,3.8800,3.8100,3.8500,1505700
20130312,3.7600,3.8900,3.7200,3.8600,3143600
20130313,3.7500,3.7700,3.7100,3.7400,1674900
20130314,3.7300,3.7800,3.7200,3.7500,1759700
20130315,3.7300,3.7600,3.6700,3.7300,2271300
20130318,3.6700,3.7600,3.6700,3.7100,1579200
20130319,3.7400,3.7400,3.6700,3.6700,1807100
20130320,3.8000,3.8200,3.7100,3.7300,3064600
20130321,3.8000,3.8100,3.7700,3.8000,2775800
20130322,3.8500,3.8600,3.7900,3.8100,3086500
20130325,3.8500,3.8800,3.8100,3.8500,2624100
20130326,3.9000,3.9300,3.8200,3.8300,4722500
20130327,3.8700,3.9600,3.8300,3.8900,3129000
20130328,3.7200,3.8700,3.7200,3.8700,2771300
20130329,3.7900,3.8300,3.7000,3.7000,2578000
20130401,3.8100,3.8700,3.7600,3.7900,1879800
20130402,3.8500,3.8900,3.7900,3.8200,2700400
20130403,3.8000,3.8600,3.7900,3.8600,1373500
20130404,3.8000,3.8000,3.8000,3.8000,0
20130405,3.8000,3.8000,3.8000,3.8000,0
20130408,3.7500,3.7600,3.6600,3.6900,2007200
20130409,3.7700,3.8000,3.7400,3.7400,1607900
20130410,3.7700,3.8100,3.7300,3.8000,1224800
20130411,3.8100,3.8700,3.7300,3.7800,2245000
20130412,3.7900,3.8100,3.7400,3.8000,1604600
20130415,3.7200,3.7800,3.7200,3.7800,1311300
20130416,3.8100,3.8100,3.6600,3.7000,2469300
20130417,3.8400,3.8500,3.7800,3.8000,2596000
20130418,3.8400,3.8600,3.8000,3.8100,1414900
20130419,3.8900,3.9200,3.8100,3.8100,3091700
20130422,3.8700,3.8800,3.8400,3.8600,1521300
20130423,3.7200,3.8900,3.7000,3.8900,2335600
20130424,3.7600,3.7700,3.6800,3.7100,2470900
20130425,3.7600,3.8800,3.7500,3.8100,3909200
20130426,3.6600,3.7700,3.6300,3.7500,2661400
20130429,3.6600,3.6600,3.6600,3.6600,0
20130430,3.6600,3.6600,3.6600,3.6600,0
20130501,3.6600,3.6600,3.6600,3.6600,0
20130502,3.7000,3.7300,3.6600,3.6600,1168800
20130503,3.7500,3.7800,3.7000,3.7400,1241100
20130506,3.8000,3.8000,3.7500,3.7900,1644200
20130507,3.7900,3.8100,3.7500,3.8100,1274500
20130508,3.8000,3.8500,3.7700,3.7700,1810300
20130509,3.7700,3.8300,3.7400,3.8300,1673500
20130510,3.8000,3.8100,3.7300,3.7600,2166100
20130513,3.8300,3.8400,3.7400,3.8100,3695200
20130514,3.9300,4.0800,3.8400,4.0000,21498200
20130515,3.8900,3.9500,3.8300,3.8500,6874700
20130516,3.9400,3.9400,3.8300,3.8900,6841500
20130517,3.9900,4.0400,3.9400,3.9600,8828800
20130520,3.9800,4.0600,3.9500,4.0000,7618800
20130521,3.9700,4.0200,3.9500,4.0200,5140000
20130522,3.9700,4.0100,3.9200,3.9600,5322000
20130523,3.9300,3.9900,3.9000,3.9900,3945400
20130524,3.9400,3.9400,3.9100,3.9100,3797100
20130527,3.9200,3.9400,3.9000,3.9200,2880200
20130528,4.0000,4.0100,3.9000,3.9300,6096600
20130529,4.0000,4.0300,3.9600,3.9800,4730000
20130530,3.9700,4.0000,3.9400,3.9900,3340100
20130531,3.9400,4.0000,3.9300,4.0000,2464400
20130603,3.9000,3.9500,3.8800,3.9100,1916000
20130604,3.7800,3.9300,3.7600,3.9000,3289700
20130605,3.8400,3.8400,3.7600,3.8000,2223600
20130606,3.7400,3.8200,3.7300,3.8000,1877800
20130607,3.6700,3.7700,3.6200,3.7600,2914300
20130610,3.6700,3.6700,3.6700,3.6700,0
20130611,3.6700,3.6700,3.6700,3.6700,0
20130612,3.6700,3.6700,3.6700,3.6700,0
20130613,3.5700,3.6600,3.5000,3.6600,2274000
20130614,3.5800,3.6100,3.5600,3.5800,1178300
20130617,3.5500,3.6000,3.5400,3.5900,1053900
20130618,3.5900,3.6100,3.5400,3.5800,899500
20130619,3.5500,3.5900,3.5100,3.5700,1392200
20130620,3.4700,3.5600,3.4600,3.5300,1636600
20130621,3.4600,3.4700,3.4000,3.4600,1620000
20130624,3.2200,3.4500,3.1600,3.4500,2513300
20130625,3.1700,3.2200,2.9900,3.2200,2932900
20130626,3.1700,3.2100,3.1100,3.1800,1478700
20130627,3.1300,3.2200,3.1000,3.1800,2840400
20130628,3.1500,3.2600,3.0800,3.1200,2737700
20130701,3.1800,3.2100,3.1100,3.1600,1381000
20130702,3.1900,3.2000,3.1300,3.1900,1519100
20130703,3.1000,3.1800,3.0800,3.1800,1854600
20130704,3.4100,3.4100,3.2500,3.3400,12387300
20130705,3.3800,3.5800,3.3600,3.4500,19016000
20130708,3.1700,3.2600,3.1300,3.2600,8087800
20130709,3.1600,3.1800,3.1000,3.1100,3682700
20130710,3.2600,3.2700,3.1400,3.1400,4403000
20130711,3.3700,3.3900,3.2500,3.2700,7056500
20130712,3.2700,3.3600,3.2700,3.3500,4738500
20130715,3.3000,3.3200,3.2600,3.2600,3149700
20130716,3.3200,3.3200,3.2400,3.2900,3003900
20130717,3.5300,3.6500,3.3500,3.3700,15670200
20130718,3.4000,3.4900,3.3800,3.4400,6893500
20130719,3.2900,3.4300,3.2800,3.3900,6151400
20130722,3.2900,3.3000,3.2000,3.2000,2908900
20130723,3.3500,3.3700,3.2600,3.2700,4464600
20130724,3.3200,3.3500,3.2500,3.3500,3697600
20130725,3.2600,3.3400,3.2400,3.3200,4927700
20130726,3.2200,3.2600,3.1900,3.2600,2839000
20130729,3.1500,3.2000,3.1100,3.2000,2872800
20130730,3.1900,3.2200,3.1200,3.1700,2162500
20130731,3.2200,3.3000,3.2100,3.2500,3097900
20130801,3.2700,3.2700,3.1700,3.2400,2887600
20130802,3.2900,3.3300,3.2700,3.3200,3393400
20130805,3.3200,3.3200,3.2400,3.2700,2353000
20130806,3.3400,3.3600,3.2600,3.3300,3846600
20130807,3.3500,3.3900,3.3100,3.3400,4571700
20130808,3.4000,3.4200,3.3300,3.3700,5812400
20130809,3.4100,3.4200,3.3500,3.4000,3623000
20130812,3.4700,3.4800,3.3700,3.3900,4552900
20130813,3.4700,3.5000,3.4400,3.4700,3085300
20130814,3.5500,3.6400,3.4500,3.4600,11147700
20130815,3.7800,3.8000,3.4700,3.5000,16992800
20130816,3.6400,3.7900,3.6100,3.7100,21698100
20130819,3.6700,3.6900,3.5500,3.5900,5012200
20130820,3.8100,4.0000,3.6100,3.6200,11569600
20130821,3.7800,3.8500,3.7200,3.7900,4256100
20130822,3.8900,4.0800,3.7200,3.7400,21946000
20130823,3.8600,4.0400,3.7700,3.9200,12163300
20130826,4.0300,4.0400,3.7600,3.9200,27386300
20130827,4.2500,4.3300,3.9600,4.0500,31526200
20130828,4.5000,4.6400,4.1500,4.1700,39083200
20130829,4.3600,4.5600,4.3100,4.5500,19847100
20130830,4.3900,4.6000,4.3100,4.3600,28075600
20130902,4.0900,4.4800,3.9600,4.3900,19207600
20130903,4.1500,4.2100,4.0000,4.0900,11394800
20130904,4.3000,4.3600,4.1300,4.1700,18111300
20130905,4.1300,4.2800,4.0700,4.2800,12291700
20130906,4.5400,4.5400,4.5400,4.5400,9986100
20130909,4.9900,4.9900,4.9900,4.9900,4338700
20130910,5.4900,5.4900,5.3000,5.4900,63407800
20130911,5.5700,6.0000,5.5100,5.5500,89826304
20130912,5.6900,5.7500,5.2200,5.3400,49954300
20130913,5.2300,5.6400,5.1600,5.5700,32781800
20130916,5.2000,5.3000,5.0700,5.2400,21222000
20130917,4.8400,5.2100,4.8100,5.2100,24559400
20130918,4.8900,5.0300,4.8300,4.8300,16840000
20130920,4.8900,4.8900,4.8900,4.8900,0
20130923,5.1000,5.2300,4.9400,4.9400,19509800
20130924,5.3200,5.3700,4.9600,5.1200,30168500
20130925,5.1300,5.4300,5.0600,5.2500,26292900
20130926,4.6500,5.0900,4.6200,5.0900,24047300
20130927,4.6600,4.7900,4.5300,4.6200,9722700
20130930,4.7900,4.8400,4.6600,4.7000,8026400
20131001,4.7900,4.7900,4.7900,4.7900,0
20131002,4.7900,4.7900,4.7900,4.7900,0
20131003,4.7900,4.7900,4.7900,4.7900,0
20131004,4.7900,4.7900,4.7900,4.7900,0
20131007,4.7900,4.7900,4.7900,4.7900,0
20131008,4.8100,4.8500,4.6600,4.7900,10086700
20131009,4.8600,4.8600,4.7000,4.8200,11175400
20131010,5.0700,5.2600,4.7600,4.8500,27333600
20131011,5.1700,5.2400,4.9000,4.9300,24909000
20131014,5.0700,5.2100,5.0300,5.1900,14273300
