20130226,6.8100,6.9700,6.8000,6.9000,10529800
20130227,6.8400,6.9100,6.7900,6.8500,9632500
20130228,6.9600,6.9700,6.8500,6.8700,9474400
20130301,6.9100,6.9700,6.8400,6.9700,10353600
20130304,6.6300,6.8400,6.6000,6.8400,20164300
20130305,6.6700,6.6900,6.6000,6.6100,13811700
20130306,6.7300,6.7400,6.6600,6.6900,10354300
20130307,6.7200,6.8100,6.6700,6.7000,11337600
20130308,6.6900,6.7700,6.6700,6.7400,6664800
20130311,6.7000,6.7200,6.6500,6.6800,5988800
20130312,6.6400,6.8000,6.5900,6.7000,10073000
20130313,6.5700,6.6800,6.5300,6.6400,7644300
20130314,6.5500,6.6000,6.5000,6.5500,4111100
20130315,6.5200,6.6700,6.4700,6.5500,11815400
20130318,6.4900,6.5400,6.4700,6.5100,5447900
20130319,6.5600,6.5700,6.4800,6.4900,5404700
20130320,6.6100,6.6200,6.4800,6.5000,19759100
20130321,6.5900,6.6300,6.5500,6.6000,13625500
20130322,6.5500,6.5900,6.5100,6.5800,11007700
20130325,6.5200,6.5800,6.5000,6.5600,11103500
20130326,6.4700,6.5600,6.4500,6.4900,11832000
20130327,6.5000,6.5200,6.4700,6.4800,8177100
20130328,6.3300,6.4700,6.3200,6.4700,11331200
20130329,6.3500,6.3700,6.2600,6.3700,6516900
20130401,6.3000,6.3500,6.2900,6.3400,5541300
20130402,6.3200,6.3700,6.2900,6.3200,6085000
20130403,6.3500,6.3900,6.3200,6.3200,6767600
20130404,6.3500,6.3500,6.3500,6.3500,0
20130405,6.3500,6.3500,6.3500,6.3500,0
20130408,6.2800,6.3000,6.2200,6.3000,6648300
20130409,6.3400,6.3500,6.2900,6.3100,6503500
20130410,6.5100,6.6200,6.3200,6.3600,25135400
20130411,6.4400,6.4800,6.3700,6.4700,11577600
20130412,6.3100,6.4400,6.3000,6.4400,8608800
20130415,6.2300,6.2900,6.2100,6.2800,7824200
20130416,6.2900,6.3100,6.1600,6.2100,8366200
20130417,6.2500,6.2900,6.2300,6.2900,5751900
20130418,6.2500,6.2900,6.1800,6.2000,3503800
20130419,6.3500,6.3700,6.2600,6.2600,8570500
20130422,6.3600,6.3800,6.3000,6.3300,6721500
20130423,6.2300,6.3600,6.2300,6.3600,7873800
20130424,6.2900,6.3200,6.2300,6.2500,5674100
20130425,6.2100,6.2900,6.2000,6.2900,6711000
20130426,6.1400,6.2800,6.1300,6.2800,7653600
20130429,6.1400,6.1400,6.1400,6.1400,0
20130430,6.1400,6.1400,6.1400,6.1400,0
20130501,6.1400,6.1400,6.1400,6.1400,0
20130502,6.0900,6.1100,6.0400,6.1000,6424700
20130503,6.1500,6.1900,6.0800,6.0900,5441100
20130506,6.2100,6.2300,6.1500,6.1900,6753100
20130507,6.2200,6.2600,6.1500,6.2100,7076400
20130508,6.2300,6.2800,6.2100,6.2600,6727000
20130509,6.2000,6.2700,6.1800,6.2300,7550000
20130510,6.2300,6.2500,6.1700,6.1800,6049900
20130513,6.2200,6.2600,6.2000,6.2600,4592100
20130514,6.2600,6.2700,6.1300,6.2300,11348100
20130515,6.2400,6.2600,6.1600,6.2200,8582600
20130516,6.2800,6.2900,6.1900,6.2100,13533600
20130517,6.3500,6.3700,6.2500,6.2800,12318400
20130520,6.3700,6.4000,6.3300,6.3500,10531800
20130521,6.3900,6.4200,6.3500,6.3800,10629400
20130522,6.2800,6.3300,6.2400,6.2900,8058600
20130523,6.2000,6.3100,6.2000,6.3000,8944900
20130524,6.2200,6.2500,6.1800,6.2000,6728600
20130527,6.2000,6.2600,6.1900,6.2200,8120900
20130528,6.2700,6.2700,6.1300,6.2300,15120100
20130529,6.2700,6.3000,6.2400,6.2500,12019700
20130530,6.2600,6.2700,6.2300,6.2700,8641500
20130531,6.2400,6.3000,6.2200,6.2900,10236500
20130603,6.2400,6.2600,6.2100,6.2200,7552200
20130604,6.1900,6.2500,6.1700,6.2400,9682500
20130605,6.2100,6.2300,6.1600,6.1900,6729500
20130606,6.0700,6.2000,6.0600,6.1800,9015800
20130607,5.9600,6.1000,5.9300,6.0900,11147300
20130610,5.9600,5.9600,5.9600,5.9600,0
20130611,5.9600,5.9600,5.9600,5.9600,0
20130612,5.9600,5.9600,5.9600,5.9600,0
20130613,5.6400,5.9200,5.6200,5.9200,11474600
20130614,5.6500,5.7000,5.6300,5.6800,7072800
20130617,5.6000,5.6800,5.5300,5.6500,8634600
20130618,5.6000,5.6500,5.5600,5.6300,5169700
20130619,5.5100,5.5800,5.4200,5.5800,10669600
20130620,5.2800,5.4800,5.2600,5.4800,10705400
20130621,5.2000,5.2300,5.1200,5.2100,10048400
20130624,4.8400,5.1800,4.8300,5.1800,13557300
20130625,4.7000,4.8700,4.4700,4.8200,19333100
20130626,4.7000,4.8200,4.6200,4.7100,13154800
20130627,4.6900,4.8200,4.6600,4.7300,11803400
20130628,4.6900,4.7900,4.5700,4.6800,9646400
20130701,4.6900,4.7700,4.6000,4.6700,9555500
20130702,4.6800,4.7400,4.6200,4.7000,7257400
20130703,4.5800,4.6600,4.5500,4.6500,9349900
20130704,4.6600,4.7300,4.5400,4.5600,17781400
20130705,4.7200,4.7700,4.6400,4.6700,20383200
20130708,4.5100,4.6400,4.5000,4.6200,10929800
