20130226,4.5000,4.7200,4.4600,4.4900,6386000
20130227,4.5100,4.5500,4.4400,4.5300,2052900
20130228,4.5900,4.6200,4.5000,4.5400,2281800
20130301,4.6200,4.6600,4.5400,4.5600,2097900
20130304,4.5200,4.6600,4.4800,4.6600,4005800
20130305,4.6700,4.6900,4.5000,4.5000,4018800
20130306,4.6700,4.7000,4.6400,4.6600,2965900
20130307,4.6400,4.7200,4.5800,4.6500,2926000
20130308,4.6700,4.6900,4.5800,4.6500,3231300
20130311,4.5600,4.6900,4.5300,4.6800,3873700
20130312,4.4800,4.5900,4.3900,4.5600,3346700
20130313,4.4700,4.5700,4.4000,4.4200,3796500
20130314,4.5100,4.5600,4.4500,4.4900,2669300
20130315,4.4400,4.6700,4.4100,4.6000,4834200
20130318,4.2200,4.4700,4.2200,4.4500,5989100
20130319,4.2400,4.3500,4.1600,4.2100,3508000
20130320,4.4500,4.4500,4.2400,4.2500,6455300
20130321,4.4500,4.4900,4.3900,4.4900,3538700
20130322,4.5800,4.6300,4.4500,4.4600,3858500
20130325,4.6000,4.6400,4.5200,4.6000,3421800
20130326,4.5700,4.6000,4.4800,4.6000,3190800
20130327,4.5700,4.5700,4.5700,4.5700,0
20130328,5.0300,5.0300,4.7200,4.8700,26225500
20130329,4.9000,5.2200,4.8400,5.1200,28371400
20130401,4.7000,5.0500,4.6800,5.0400,14744700
20130402,4.6000,4.7800,4.5500,4.6700,13331500
20130403,4.4300,4.6400,4.3900,4.6000,10363200
20130404,4.4300,4.4300,4.4300,4.4300,0
20130405,4.4300,4.4300,4.4300,4.4300,0
20130408,4.5100,4.5200,4.3100,4.3600,7136000
20130409,4.9600,4.9600,4.4400,4.4900,14816200
20130410,4.8200,5.0100,4.8000,5.0000,19298900
20130411,4.7300,4.9200,4.7000,4.7500,11817900
20130412,4.6300,4.8400,4.5600,4.7300,6684800
20130415,4.9500,5.0600,4.6100,4.6100,18176700
20130416,4.9500,4.9900,4.7700,4.8900,10093100
20130417,5.2300,5.3700,4.9000,4.9500,20196400
20130418,5.7500,5.7500,5.1800,5.1800,37636300
20130419,5.7500,5.7500,5.7500,5.7500,0
20130422,5.1800,5.4400,5.1800,5.4200,37092700
20130423,5.1200,5.2600,5.0400,5.1300,21012300
20130424,5.1400,5.2400,4.9200,5.0600,19070900
20130425,5.0000,5.2200,5.0000,5.0700,14053000
20130426,4.8200,5.0800,4.8000,4.9600,11213100
20130429,4.8200,4.8200,4.8200,4.8200,0
20130430,4.8200,4.8200,4.8200,4.8200,0
20130501,4.8200,4.8200,4.8200,4.8200,0
20130502,5.0500,5.0500,4.7700,4.8300,9627900
20130503,5.0300,5.1000,4.9800,5.0500,6690900
20130506,5.1900,5.2400,5.0000,5.0300,9318700
20130507,5.0800,5.1800,5.0500,5.1800,6165500
20130508,5.0500,5.1500,4.9800,5.1000,5750200
20130509,4.9700,5.0400,4.9000,5.0300,6746700
20130510,5.0100,5.0200,4.9200,4.9700,4069400
20130513,5.1100,5.1500,4.9900,4.9900,6312600
20130514,4.9800,5.1000,4.9700,5.1000,4495900
20130515,4.9700,5.0400,4.8400,4.9700,5762100
20130516,4.9100,4.9900,4.8000,4.9600,4505600
20130517,4.9200,4.9400,4.8100,4.9100,4325300
20130520,4.9400,4.9600,4.8800,4.9000,4984500
20130521,4.9300,4.9500,4.8800,4.9400,4624600
20130522,5.1000,5.1600,4.8900,4.9200,13522000
20130523,4.9800,5.1300,4.9800,5.0900,6453300
20130524,5.0400,5.0600,4.9400,4.9700,3989600
20130527,5.2300,5.2400,5.0200,5.0600,10408100
20130528,5.3100,5.3400,5.1500,5.2000,11228900
20130529,5.2000,5.2900,5.1200,5.2900,7849500
20130530,5.1200,5.1900,5.0900,5.1700,6108200
20130531,5.1900,5.3000,5.0900,5.1000,7255800
20130603,5.2100,5.2900,5.1900,5.2000,5745500
20130604,5.1000,5.2300,5.0800,5.1700,4247500
20130605,5.1200,5.1400,5.0700,5.1400,2524900
20130606,5.1700,5.2600,5.0900,5.1200,6095500
20130607,5.5600,5.6800,5.1800,5.1800,21992800
20130610,5.5600,5.5600,5.5600,5.5600,0
20130611,5.5600,5.5600,5.5600,5.5600,0
20130612,5.5600,5.5600,5.5600,5.5600,0
20130613,5.6500,5.7300,5.2300,5.4800,13253400
20130614,5.5600,5.7300,5.4800,5.5800,8794600
20130617,5.6200,5.6900,5.4000,5.5400,8715600
20130618,6.0900,6.1500,5.5800,5.5900,18029600
20130619,6.0200,6.1500,5.8800,5.9400,12837700
20130620,5.5300,5.9900,5.5200,5.9100,11559400
20130621,5.3400,5.4300,5.2200,5.4000,8269800
20130624,5.1400,5.5000,5.0400,5.3500,8419300
20130625,5.0000,5.2100,4.6300,5.1100,13083200
20130626,5.0800,5.0800,4.8300,5.0000,4899100
20130627,4.8700,5.1700,4.7900,5.0000,5462000
20130628,4.9600,4.9600,4.7900,4.8200,3489700
20130701,5.1100,5.1200,4.8600,4.9800,4273600
20130702,5.3100,5.3400,5.0800,5.1200,5887700
20130703,5.4700,5.5100,5.1700,5.2600,4843800
20130704,5.5700,5.7600,5.3600,5.4300,7164100
20130705,5.5100,5.5900,5.3600,5.5500,5067100
20130708,5.4100,5.6200,5.3100,5.4100,5734600
20130709,5.4500,5.5000,5.3400,5.3800,3824600
20130710,5.5600,5.5800,5.4000,5.4000,4168000
20130711,5.6100,5.7200,5.5100,5.5700,4999100
20130712,5.6100,5.8000,5.5800,5.6000,4280200
20130715,5.7800,5.8000,5.6300,5.6400,4179500
20130716,5.8800,6.0800,5.7200,5.7800,9191500
20130717,5.6400,5.9500,5.5200,5.9400,11172000
20130718,5.7200,5.8500,5.5400,5.6100,6716500
20130719,5.8300,5.8800,5.6000,5.7500,7030000
20130722,5.9700,6.1000,5.6800,5.7600,9430100
20130723,5.9700,6.0200,5.8900,5.9700,7165600
20130724,5.9200,6.0200,5.7500,5.9700,6966200
20130725,6.3100,6.3500,5.8400,5.8800,16673400
20130726,6.4500,6.6300,6.1800,6.2000,18706600
20130729,6.1600,6.4000,6.1100,6.3900,10226800
20130730,6.1600,6.2200,5.7900,6.1500,8510500
20130731,6.2800,6.4400,6.1300,6.1300,8028700
20130801,6.2800,6.2800,6.2800,6.2800,0
20130802,6.2800,6.2800,6.2800,6.2800,0
20130805,6.2800,6.2800,6.2800,6.2800,0
20130806,6.2800,6.2800,6.2800,6.2800,0
20130807,6.2800,6.2800,6.2800,6.2800,0
20130808,6.2800,6.2800,6.2800,6.2800,0
20130809,6.2800,6.2800,6.2800,6.2800,0
20130812,6.2800,6.2800,6.2800,6.2800,0
20130813,5.6500,5.6500,5.6500,5.6500,5223700
20130814,5.4700,5.6100,5.3700,5.4000,31549400
20130815,5.3200,5.4300,5.2900,5.3600,14967100
20130816,5.2500,5.3700,5.2300,5.2500,8707300
20130819,5.3600,5.4100,5.2500,5.2500,8450100
20130820,5.4600,5.5500,5.3000,5.3600,13685800
20130821,5.4700,5.5400,5.3900,5.4400,10826200
20130822,5.4200,5.4900,5.4200,5.4800,6945800
20130823,5.4700,5.5000,5.4200,5.4200,7995100
20130826,5.5000,5.5200,5.4500,5.4600,7562200
20130827,5.5300,5.5500,5.4500,5.5000,8481000
20130828,5.5000,5.5600,5.4500,5.4900,5089400
20130829,5.5400,5.6900,5.5000,5.5000,8504700
20130830,5.3500,5.5800,5.3200,5.5100,8770000
